run_id,final_pnl,fees,adverse_selection,spread_capture,forced_liquidations,k_vol,gamma,gamma_inv_scale,gamma_vol_scale,gamma_cap_factor,gamma_imb,size_base,size_min_factor,size_exp,max_inventory,order_ttl
b6787e2b,-7.980677442943488,-7.33192831560682,-1.2265741503886545,0.8547728242107919,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.6
f7e22820,-7.625623122910838,-7.402669301143168,-0.8837693712470743,0.914614175831864,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.8
b76da28a,-7.161041622552148,-7.380674440478981,-0.18842716754287236,0.9449269568385034,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.8
bfda7204,-7.729213943268405,-7.465251238322405,-0.9872562888625965,1.0156492260072134,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,1.0
417955f8,-8.093302146044152,-7.798800809491808,-0.5445837528878265,0.9531435132917911,4,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.4
ac3b14eb,-7.206861613778528,-7.385671288544586,-0.2855518373685898,1.0191287727528275,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.6
de1cd1e6,-7.380584482933045,-7.466798332169786,-0.22320833964826461,0.8780361121053817,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,1.0
00688206,-6.906239769981767,-7.082293618297771,-0.18255913204830584,0.870346093391363,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.6
4f4fc5b1,-7.328424867235299,-7.401403073869281,-0.19392358081914932,0.8322055317665737,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.8
eabe82a8,-7.556049884868116,-7.6648074017162235,-0.18681570359875346,0.9577543310509085,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.4
6170882d,-21.88430271278594,-17.797844638102756,-5.558796471312832,1.8282215342322985,32,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.6
91a4229e,-22.86737606233146,-18.027600480355662,-6.29474168073977,1.8244824104085438,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.8
2cccb10d,-7.651233494305416,-7.7070336016259064,-0.19396998718158884,0.9672009591768986,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,1.0
8938122b,-21.853979214260107,-17.558771884651193,-5.780924060666526,1.851329328658082,32,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.4
296e1f8e,-22.720373363117687,-17.874037117118245,-6.1330713951858815,1.7030855780602443,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,1.0
b8d3bdb1,-17.59844337710274,-15.725034765975003,-2.9154787815166623,1.7043874120173466,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.8
4ea77a89,-18.168489364043126,-16.412960516835316,-2.857566404214648,1.7892969236947989,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.4
22842432,-17.74149324022983,-15.786630874266303,-3.1813523395744463,1.8577514824921602,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,1.0
d9b35928,-16.706272585764964,-15.46184857372786,-2.682905971402727,2.0539419044905527,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.6
d56232d9,-15.587923044673516,-15.23494404393299,-0.8070014314735822,1.8460602745673218,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.6
53697e29,-15.854294625602051,-15.740067014929505,-1.128428880758411,2.358397587889343,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.8
13aaa2da,-15.818721409108548,-15.485742271242708,-1.0046411640281443,1.9412081635382916,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,1.0
ddcf3ca1,-15.18173533033223,-15.181045917265813,-0.7764134105161921,2.0613631527065097,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.4
fb3f1672,-20.553309121720304,-17.400107600354517,-4.897306384026071,2.1173672429164494,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.4
59de96f8,-20.20964506946075,-16.922438373901105,-4.722569731229864,1.7669510997236306,31,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.6
754bcc7b,-22.574116752271948,-18.393980194879866,-5.916824271693318,2.1511781968393224,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.8
8a8cef63,-22.56140199030233,-18.23384551863573,-6.124457141229111,2.200821543907727,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,1.0
2a37e1eb,-17.657820578851897,-15.90111753265461,-3.1945978195812037,2.074372509753777,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.4
9bb14653,-17.326195569567062,-15.841164658995345,-2.9790344161771154,2.0404181145315126,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.6
0f1feca1,-17.435039263174986,-15.805034388624383,-3.056816524302514,2.0333243641700443,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.8
129e4461,-18.58678652002709,-16.538621824653738,-3.5353142437136125,2.1497418991742934,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,1.0
06a0f593,-16.09842473462777,-15.692923532044768,-0.98289625691214,1.8470166527991856,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.6
de4f6373,-16.132462691948604,-16.047863791506867,-1.1122277892814776,2.350704340652397,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.4
a951a3ee,-16.263875302724045,-15.556652208817564,-1.1906755168450887,1.8400688771002331,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,1.0
c3c82b5b,-15.311415056115948,-15.317343935421958,-0.7388765001000317,2.074212740891995,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.8
1ab93f41,-23.36506318877764,-18.542891767924306,-6.8171411369850565,2.407562865456045,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.8
ff088e39,-22.21804360810347,-18.0149943019879,-5.76052964605678,1.9667144447350107,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.6
20bbb7ae,-22.29798197560376,-18.023971047373603,-6.0537568094904195,2.1808644538041064,38,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.4
62f4a4b7,-22.894863807019647,-18.38552413692646,-6.265596688328148,2.1764878752744536,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,1.0
a1acb5fe,-16.575676655527786,-14.942381144550458,-3.1686531304046692,2.0302125394025916,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.6
eda39a25,-14.333066692322973,-14.630373118476404,-0.5239790988584114,2.0148484874495387,2,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.4
0a5f3a4a,-16.126270749384275,-15.287390208497047,-2.2429241478495157,1.9945527655215252,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.4
a6c76b39,-16.919426283866414,-15.617465295077007,-3.0973231027498564,2.4660401426804865,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.8
a6e23666,-17.824644733836976,-16.412352393314496,-2.6905714765350544,1.9157379913152928,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,1.0
d3349a4c,-15.49601151353636,-15.266709341225438,-1.109551142147864,2.044968526995422,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.6
b4f1f6e5,-16.353543564175197,-15.846994163900572,-1.149434517193686,1.9468424681244703,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.8
5ddcdb6f,-15.904903920967627,-15.510308871091151,-1.117546854133831,1.9947215000233145,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,1.0
1ba72486,-22.493224715024553,-18.10289429902873,-6.173835164131503,2.1311608841089935,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.6
f83eac59,-16.477674007297537,-15.100793532522994,-2.4838505734090393,1.714151518412497,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.6
752010c4,-22.636759944000005,-18.26313591740549,-5.911137638871062,1.9688080292968364,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.8
0a5e9a30,-16.93853742381725,-15.354163410789166,-2.7944063916473163,1.9466398186892122,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.4
4f6b8827,-18.28631132218834,-16.202326268819874,-3.3817051818654686,1.9333956652536612,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,1.0
688dd506,-23.59417816525456,-17.80038896442517,-7.3997112998725525,1.9943429002077224,38,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.4
44b11eca,-23.01825536595061,-18.222214353720066,-6.231285608745576,1.862223913418069,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,1.0
2bfb74c3,-17.306871089111155,-15.846087868429914,-2.5938728813136747,1.8059100212477737,11,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.8
b6a7df79,-15.569459513350012,-15.335342200335464,-0.8521636689380506,1.928977017977803,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.4
b7ec7c17,-15.700980745059496,-15.154031429273465,-1.1337464000079667,1.8091578148190046,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.6
14178899,-16.050746084783896,-15.835352914138745,-1.10379534373565,2.2631392175858016,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,1.0
9cd5b269,-15.686450022567442,-15.415670168021796,-0.7858996259046263,1.7377149279212825,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.8
4688f99d,-22.06140453797707,-17.906361376281083,-6.002249857861495,2.210120301223025,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.8
9993ebb3,-21.3644677128068,-18.007014607572213,-5.173609160461237,2.196043160324741,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.6
a6a40b00,-22.27351656778592,-17.973002144703695,-5.812555283057751,1.9039782556018854,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,1.0
89c1954e,-23.233467782742082,-18.168062924024976,-6.5140141698079805,1.8636750997727423,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.4
3e654de8,-17.087977418786977,-15.581383748245132,-2.7906580783143236,1.943269376664921,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.4
0643a9a7,-15.592863715810381,-15.266351414806712,-0.9406361717039581,1.8156199878891854,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.6
053e8e3a,-16.96851333423365,-15.749318986259738,-2.5470558680077438,1.9548664353587977,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.8
bd669925,-16.54233365539767,-15.652871967097411,-2.4563143309806525,2.2413196727454316,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,1.0
e5bed509,-15.681353821173616,-15.13794541707455,-2.2924237712118822,2.172617497924752,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.6
c588acca,-16.242691506664414,-15.80204286797253,-1.032967490731196,1.919743973487119,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,1.0
13766561,-16.027468161561046,-15.3760572492707,-0.9277252027771399,1.673452312761789,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.4
f2ab799e,-15.76598804015157,-15.770649471826243,-1.0663674166043693,2.392440308478554,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.8
346fca6b,-23.054933748424446,-18.722056434885502,-6.169857123647773,2.2747069060629386,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.8
9521dfe8,-17.465291800650448,-15.773531492801045,-2.83055945744067,1.7561641632922438,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.4
14ddf32d,-22.393737381084065,-18.05849577631163,-6.237832252647858,2.2563973895402305,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.6
8804eb87,-16.14304245025596,-15.358279613256803,-2.4838801863842623,2.3108463438950957,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.6
5cd2bf2f,-18.196470413586212,-16.0795650964656,-3.4946405217793597,2.063412695556661,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,1.0
3543b8d1,-22.25440302865718,-17.774211493390013,-5.768777579662382,1.676944835874116,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,1.0
5ab2cdfc,-17.65222499133415,-15.94819057482247,-3.1848959647455466,2.138812851368508,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.8
8ed7a950,-22.214544719918194,-17.7810445649278,-5.9994709838085445,1.9929332429369324,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.4
031c45b8,-16.055645549698966,-15.122152888066534,-1.0768562530425603,1.2263791423372927,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.6
c5950e70,-15.840030439161637,-15.09129935684004,-1.1203330750794933,1.7122157707527865,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.4
5461621a,-16.337646061816486,-15.886374727065578,-1.1797549586061875,2.1092353475660013,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,1.0
c7c059b8,-23.226100858133577,-18.684281348100686,-6.2345927690177305,2.117439413184906,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.8
234ca24b,-16.60978103130401,-16.06979642087041,-1.1713667667730214,2.004168070337643,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.8
8a7756c4,-22.089059083362372,-17.878763320221758,-5.7818379531464945,2.0059393423932104,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,1.0
9d1dfedf,-22.219257844999447,-17.595437448061322,-6.157168419238963,1.9058814226446037,31,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.4
b53939d8,-20.39378738213054,-16.990901832107514,-4.8679346188890795,1.7795471902088227,32,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.6
20aaa0d3,-17.492037162674023,-15.655660283808555,-2.8465562901163346,1.5975588509858212,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.4
a9c4a891,-17.51149791807802,-15.564101905838294,-3.0040030752045768,1.6496285476334098,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.6
399b60be,-16.80916093666565,-15.718543430599112,-2.2274261253268954,1.791445711564819,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.8
5a98cc19,-15.41098749939556,-15.039512662515856,-0.7909920029762253,1.6923151581564604,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.4
22c19661,-18.140550545249425,-16.017865425223683,-3.1404284765763206,1.64940668435288,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,1.0
e81ce9ba,-15.798102037942954,-15.679570397555125,-0.7556539490740855,1.9538547055974027,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.8
c76d2904,-15.971160255789073,-15.596646055779068,-0.8075987356690587,1.7875949572569096,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,1.0
698f70ac,-15.840322054826174,-15.357419674313135,-1.0464496607075497,1.8605823422565582,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.6
36aa8959,-22.213486978838773,-17.666153608033312,-6.442328505710862,2.2819945429659367,30,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.4
eb7ef2bb,-21.816740648495397,-17.947021124778082,-5.347396639713668,1.8507254158627142,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.6
43dc9255,-22.643828688262147,-18.428886590732915,-6.088758466023454,2.2502460942495595,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.8
a1d81e41,-15.99719659693801,-14.789451007042295,-2.626357631699655,1.9265525779531416,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.6
993ce89a,-17.89383518687464,-16.00173126206175,-3.3166441006775806,2.0342965773232806,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.4
f3a50567,-23.302510821396936,-17.951759637050507,-6.796713272312647,1.8455790750390462,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,1.0
7acd9f90,-16.840830006225588,-15.561573350648644,-2.598817309750415,1.946163138887319,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.8
7bf3f202,-16.576699353980075,-15.272577668768994,-2.5764481423464796,1.8818192236211377,11,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,1.0
9ae6c2c8,-15.348671214685965,-15.415519839432237,-1.003885818714529,2.3158829426610326,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.6
dfb7ed7d,-15.117264004842582,-15.028594761865522,-0.7652004187149638,1.873506486417355,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.4
98d17cda,-16.456415007556643,-15.518186262175076,-1.3516010265285485,1.7717144577705644,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,1.0
467ef356,-15.443242279046899,-15.164826512751942,-0.8414144406822163,1.8444918855620989,2,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.8
e9fccfb3,-22.700560741071968,-17.83293004122167,-6.429810825444041,1.9870239337113023,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.4
8f2ae10e,-22.815865771228346,-18.022643991792478,-5.963566608649863,1.5749845298553329,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.8
725a2041,-21.9538999188826,-17.952646701672293,-5.940350135925969,2.2696075676438197,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.6
21da63df,-21.773997630813028,-17.61035132632365,-5.7796625907565735,2.0219288137147253,31,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,1.0
6486b2f0,-16.49340203684187,-15.180568182784185,-2.7339357059910663,2.0097099599310946,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.6
379bf6aa,-14.966446545475264,-15.030472356361294,-0.9312914426656245,2.257997636284684,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.6
92df44a8,-17.036485907909082,-15.571097735412149,-2.595611722421046,1.7546591876905586,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.4
4d2e0d3d,-17.41525037311476,-15.919106656937814,-2.883540454297105,2.0594933400392064,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,1.0
d5c032b7,-15.219374485359367,-15.192342702553661,-0.8658857979945748,2.0249439181253783,2,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.8
41a13ac3,-15.364497228187247,-15.324186140058174,-0.7797327793919652,2.2098504963287624,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,1.0
58cc2f68,-15.035007919175769,-14.940052637988213,-0.6030827368922447,1.671501325398629,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.4
257b2a68,-16.77269144460115,-15.54587748706654,-2.8168313903452455,2.22145732868378,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.8
